KEGG,Uniprot_KB_id,interaction
C00026,P0A6F9,False
C00026,P0A6G3,False
C00026,P0A6G7,False
C00026,P0A6H1,False
C00026,P0A6H5,False
C00026,P0A6I0,False
C00026,P0A6I3,False
C00026,P0A6I6,False
C00026,P0A6I9,False
C00026,P0A6J1,False
C00026,P0A6J5,False
C00026,P0A6J8,False
C00026,P0A6K1,False
C00026,P0A6K3,False
C00026,P0A6K6,False
C00026,P0A6L0,False
C00026,P0A6L2,False
C00026,P0A6L4,False
C00026,P0A6L9,False
C00026,P0A6M4,False
C00026,P0A6M8,False
C00026,P0A6N4,False
C00026,P0A6N8,False
C00026,P0A6P1,False
C00026,P0A6P5,False
C00026,P0A6P7,False
C00026,P0A6P9,False
C00026,P0A6Q3,False
C00026,P0A6Q6,False
C00026,P0A6R0,False
C00026,P0A6R3,False
C00026,P0A6S7,False
C00026,P0A6T1,False
C00026,P0A6T3,False
C00026,P0A6T5,False
C00026,P0A6T9,False
C00026,P0A6U3,False
C00026,P0A6U5,False
C00026,P0A6U8,False
C00026,P0A6V1,False
C00026,P0A6V5,False
C00026,P0A6V8,False
C00026,P0A6W0,False
C00026,P0A6W5,False
C00026,P0A6W9,False
C00026,P0A6X3,False
C00026,P0A6X7,False
C00026,P0A6Y1,False
C00026,P0A6Y5,False
C00026,P0A6Y8,False
C00026,P0A6Z1,False
C00026,P0A6Z3,False
C00026,P0A6Z6,False
C00026,P0A705,False
C00026,P0A707,False
C00026,P0A715,False
C00026,P0A717,False
C00026,P0A720,False
C00026,P0A722,False
C00026,P0A725,False
C00026,P0A729,False
C00026,P0A731,False
C00026,P0A734,False
C00026,P0A738,False
C00026,P0A744,False
C00026,P0A746,False
C00026,P0A749,False
C00026,P0A752,False
C00026,P0A759,False
C00026,P0A761,False
C00026,P0A763,False
C00026,P0A776,False
C00026,P0A780,False
C00026,P0A784,False
C00026,P0A786,False
C00026,P0A790,False
C00026,P0A794,False
C00026,P0A796,False
C00026,P0A799,False
C00026,P0A7A2,False
C00026,P0A7A5,False
C00026,P0A7A9,False
C00026,P0A7B1,False
C00026,P0A7B3,False
C00026,P0A7B5,False
C00026,P0A7B8,False
C00026,P0A7C2,False
C00026,P0A7C6,False
C00026,P0A7D1,False
C00026,P0A7D4,False
C00026,P0A7D7,False
C00026,P0A7E1,False
C00026,P0A7E3,False
C00026,P0A7E5,False
C00026,P0A7E9,False
C00026,P0A7F3,False
C00026,P0A7F6,False
C00026,P0A7F9,False
C00026,P0A7G2,False
C00026,P0A7G6,False
C00026,P0A7H6,False
C00026,P0A7I0,False
C00026,P0A7I4,False
C00026,P0A7I7,False
C00026,P0A7J0,False
C00026,P0A7J3,True
C00026,P0A7J7,False
C00026,P0A7K2,True
C00026,P0A7K6,False
C00026,P0A7L0,False
C00026,P0A7L3,False
C00026,P0A7L8,False
C00026,P0A7M2,False
C00026,P0A7M6,False
C00026,P0A7M9,False
C00026,P0A7N4,True
C00026,P0A7N9,False
C00026,P0A7P5,False
C00026,P0A7Q1,False
C00026,P0A7Q6,False
C00026,P0A7R1,False
C00026,P0A7R5,False
C00026,P0A7R9,False
C00026,P0A7S3,False
C00026,P0A7S9,False
C00026,P0A7T3,False
C00026,P0A7T7,False
C00026,P0A7U3,False
C00026,P0A7U7,False
C00026,P0A7V0,False
C00026,P0A7V3,True
C00026,P0A7V8,False
C00026,P0A7W1,True
C00026,P0A7W7,True
C00026,P0A7X3,False
C00026,P0A7X6,False
C00026,P0A7Y0,False
C00026,P0A7Y4,False
C00026,P0A7Y8,False
C00026,P0A7Z0,False
C00026,P0A7Z4,False
C00026,P0A800,False
C00026,P0A805,False
C00026,P0A812,False
C00026,P0A817,False
C00026,P0A821,False
C00026,P0A823,False
C00026,P0A825,False
C00026,P0A832,False
C00026,P0A836,False
C00026,P0A840,False
C00026,P0A847,False
C00026,P0A850,False
C00026,P0A853,False
C00026,P0A855,False
C00026,P0A858,False
C00026,P0A862,False
C00026,P0A867,False
C00026,P0A870,False
C00026,P0A873,False
C00026,P0A877,False
C00026,P0A879,False
C00026,P0A881,False
C00026,P0A884,False
C00026,P0A887,False
C00026,P0A890,False
C00026,P0A894,False
C00026,P0A898,False
C00026,P0A8A0,False
C00026,P0A8A2,False
C00026,P0A8A4,False
C00026,P0A8A8,False
C00026,P0A8B2,False
C00026,P0A8B5,False
C00026,P0A8C1,False
C00026,P0A8C4,False
C00026,P0A8D0,False
C00026,P0A8D3,False
C00026,P0A8D6,False
C00026,P0A8E1,False
C00026,P0A8E5,False
C00026,P0A8E7,False
C00026,P0A8F0,False
C00026,P0A8F4,False
C00026,P0A8F8,False
C00026,P0A8G0,False
C00026,P0A8G3,False
C00026,P0A8G6,True
C00026,P0A8G9,False
C00026,P0A8H6,False
C00026,P0A8H8,False
C00026,P0A8I1,False
C00026,P0A8I3,False
C00026,P0A8I5,False
C00026,P0A8I8,False
C00026,P0A8J2,False
C00026,P0A8J4,False
C00026,P0A8J8,False
C00026,P0A8K5,False
C00026,P0A8L1,False
C00026,P0A8L7,False
C00026,P0A8M0,False
C00026,P0A8M3,False
C00026,P0A8M6,False
C00026,P0A8N0,False
C00026,P0A8N3,False
C00026,P0A8N5,False
C00026,P0A8N7,False
C00026,P0A8P3,False
C00026,P0A8Q3,False
C00026,P0A8Q6,False
C00026,P0A8R0,False
C00026,P0A8R4,False
C00026,P0A8R7,False
C00026,P0A8R9,False
C00026,P0A8S1,False
C00026,P0A8T1,False
C00026,P0A8T7,False
C00026,P0A8U0,False
C00026,P0A8U6,False
C00026,P0A8V0,False
C00026,P0A8V2,False
C00026,P0A8V6,False
C00026,P0A8W0,False
C00026,P0A8W2,False
C00026,P0A8W5,False
C00026,P0A8W8,False
C00026,P0A8X0,False
C00026,P0A8X2,False
C00026,P0A8Y1,False
C00026,P0A8Y3,False
C00026,P0A8Y5,False
C00026,P0A8Z0,False
C00026,P0A8Z3,False
C00026,P0A903,False
C00026,P0A905,False
C00026,P0A910,False
C00026,P0A912,False
C00026,P0A932,False
C00026,P0A935,False
C00026,P0A940,False
C00026,P0A944,False
C00026,P0A948,False
C00026,P0A951,False
C00026,P0A953,False
C00026,P0A955,False
C00026,P0A959,False
C00026,P0A962,False
C00026,P0A968,False
C00026,P0A972,False
C00026,P0A988,False
C00026,P0A991,False
C00026,P0A993,False
C00026,P0A998,False
C00026,P0A9A6,False
C00026,P0A9A9,False
C00026,P0A9B2,False
C00026,P0A9B6,False
C00026,P0A9C3,False
C00026,P0A9C5,False
C00026,P0A9C9,False
C00026,P0A9D2,False
C00026,P0A9D4,False
C00026,P0A9D8,False
C00026,P0A9E5,False
C00026,P0A9F1,False
C00026,P0A9F3,False
C00026,P0A9F6,False
C00026,P0A9F9,False
C00026,P0A9G6,False
C00026,P0A9G8,False
C00026,P0A9H1,False
C00026,P0A9H5,False
C00026,P0A9H7,False
C00026,P0A9I3,False
C00026,P0A9J0,False
C00026,P0A9J4,False
C00026,P0A9J6,False
C00026,P0A9J8,False
C00026,P0A9K3,False
C00026,P0A9K7,False
C00026,P0A9K9,False
C00026,P0A9L3,False
C00026,P0A9L5,False
C00026,P0A9L8,False
C00026,P0A9M0,False
C00026,P0A9M2,False
C00026,P0A9M5,False
C00026,P0A9M8,False
C00026,P0A9N4,False
C00026,P0A9P0,False
C00026,P0A9P4,False
C00026,P0A9P6,False
C00026,P0A9Q1,False
C00026,P0A9Q5,False
C00026,P0A9Q7,False
C00026,P0A9Q9,False
C00026,P0A9R4,False
C00026,P0A9R7,False
C00026,P0A9S1,False
C00026,P0A9S3,False
C00026,P0A9S5,False
C00026,P0A9S7,False
C00026,P0A9T0,False
C00026,P0A9T4,False
C00026,P0A9T6,False
C00026,P0A9U3,False
C00026,P0A9U6,False
C00026,P0A9V1,False
C00026,P0A9W3,False
C00026,P0A9W6,False
C00026,P0A9W9,False
C00026,P0A9X4,False
C00026,P0A9X9,False
C00026,P0A9Y6,False
C00026,P0A9Z1,False
C00026,P0AA04,True
C00026,P0AA10,False
C00026,P0AA16,False
C00026,P0AA25,False
C00026,P0AA31,False
C00026,P0AA39,False
C00026,P0AA41,False
C00026,P0AA43,False
C00026,P0AA57,False
C00026,P0AA84,False
C00026,P0AA89,False
C00026,P0AA95,False
C00026,P0AA97,False
C00026,P0AA99,False
C00026,P0AAB4,False
C00026,P0AAB6,False
C00026,P0AAB8,False
C00026,P0AAC0,False
C00026,P0AAC8,False
C00026,P0AAD8,False
C00026,P0AAF6,False
C00026,P0AAG0,False
C00026,P0AAG3,False
C00026,P0AAH0,False
C00026,P0AAI3,False
C00026,P0AAI5,False
C00026,P0AAI9,False
C00026,P0AAN3,False
C00026,P0AAN5,False
C00026,P0AAN9,False
C00026,P0AAP3,False
C00026,P0AAQ2,False
C00026,P0AAR3,False
C00026,P0AAS7,False
C00026,P0AAT2,False
C00026,P0AAT6,False
C00026,P0AAT9,False
C00026,P0AAV4,False
C00026,P0AAV6,False
C00026,P0AAX8,False
C00026,P0AAY6,False
C00026,P0AAZ4,False
C00026,P0AAZ7,False
C00026,P0AB01,False
C00026,P0AB12,False
C00026,P0AB14,False
C00026,P0AB18,False
C00026,P0AB20,False
C00026,P0AB24,False
C00026,P0AB28,False
C00026,P0AB43,False
C00026,P0AB52,False
C00026,P0AB55,False
C00026,P0AB61,False
C00026,P0AB65,False
C00026,P0AB67,False
C00026,P0AB71,False
C00026,P0AB77,False
C00026,P0AB80,True
C00026,P0AB83,False
C00026,P0AB89,False
C00026,P0AB91,True
C00026,P0AB96,False
C00026,P0ABA0,False
C00026,P0ABA4,False
C00026,P0ABA6,False
C00026,P0ABB0,False
C00026,P0ABB4,False
C00026,P0ABD3,False
C00026,P0ABD5,False
C00026,P0ABD8,False
C00026,P0ABE2,False
C00026,P0ABF1,False
C00026,P0ABF4,False
C00026,P0ABF6,False
C00026,P0ABH0,False
C00026,P0ABH7,False
C00026,P0ABH9,False
C00026,P0ABJ1,False
C00026,P0ABK5,False
C00026,P0ABM9,False
C00026,P0ABP8,False
C00026,P0ABQ0,False
C00026,P0ABQ2,False
C00026,P0ABQ4,False
C00026,P0ABS1,False
C00026,P0ABS5,False
C00026,P0ABS8,False
C00026,P0ABT2,False
C00026,P0ABT5,False
C00026,P0ABU0,False
C00026,P0ABU2,False
C00026,P0ABU5,False
C00026,P0ABV2,False
C00026,P0ABY4,False
C00026,P0ABZ4,False
C00026,P0ABZ6,False
C00026,P0AC13,False
C00026,P0AC16,False
C00026,P0AC19,False
C00026,P0AC33,False
C00026,P0AC38,False
C00026,P0AC41,False
C00026,P0AC51,False
C00026,P0AC53,False
C00026,P0AC55,False
C00026,P0AC59,False
C00026,P0AC62,False
C00026,P0AC69,False
C00026,P0AC75,False
C00026,P0AC81,False
C00026,P0AC84,False
C00026,P0AC86,False
C00026,P0AC92,False
C00026,P0ACA1,False
C00026,P0ACA3,False
C00026,P0ACA7,False
C00026,P0ACB0,False
C00026,P0ACB2,False
C00026,P0ACC3,False
C00026,P0ACC7,False
C00026,P0ACD4,False
C00026,P0ACE0,False
C00026,P0ACE3,False
C00026,P0ACE7,False
C00026,P0ACF0,True
C00026,P0ACF4,True
C00026,P0ACF8,False
C00026,P0ACG1,False
C00026,P0ACG8,False
C00026,P0ACI0,False
C00026,P0ACJ0,False
C00026,P0ACJ8,False
C00026,P0ACK2,False
C00026,P0ACL2,False
C00026,P0ACL9,False
C00026,P0ACM2,False
C00026,P0ACM5,False
C00026,P0ACN4,False
C00026,P0ACN7,False
C00026,P0ACP1,False
C00026,P0ACP5,False
C00026,P0ACP7,False
C00026,P0ACQ4,False
C00026,P0ACR4,False
C00026,P0ACR9,False
C00026,P0ACS7,False
C00026,P0ACT6,False
C00026,P0ACU0,False
C00026,P0ACU2,False
C00026,P0ACU7,False
C00026,P0ACV6,False
C00026,P0ACV8,False
C00026,P0ACX3,False
C00026,P0ACX5,False
C00026,P0ACY1,False
C00026,P0ACY3,False
C00026,P0ACY9,False
C00026,P0ACZ4,False
C00026,P0ACZ8,False
C00026,P0AD01,False
C00026,P0AD05,False
C00026,P0AD10,False
C00026,P0AD12,False
C00026,P0AD24,False
C00026,P0AD33,False
C00026,P0AD40,False
C00026,P0AD49,False
C00026,P0AD53,False
C00026,P0AD57,False
C00026,P0AD59,False
C00026,P0AD61,False
C00026,P0AD65,False
C00026,P0AD70,False
C00026,P0AD96,False
C00026,P0ADA1,False
C00026,P0ADA3,False
C00026,P0ADA5,False
C00026,P0ADB1,False
C00026,P0ADE6,False
C00026,P0ADE8,False
C00026,P0ADF6,False
C00026,P0ADF8,False
C00026,P0ADG4,False
C00026,P0ADG7,False
C00026,P0ADI4,False
C00026,P0ADI7,False
C00026,P0ADK8,False
C00026,P0ADN2,False
C00026,P0ADP0,False
C00026,P0ADP2,False
C00026,P0ADP9,False
C00026,P0ADQ2,False
C00026,P0ADR6,False
C00026,P0ADR8,False
C00026,P0ADS2,False
C00026,P0ADS6,False
C00026,P0ADS9,False
C00026,P0ADT5,False
C00026,P0ADU2,False
C00026,P0ADV1,False
C00026,P0ADV5,False
C00026,P0ADV7,False
C00026,P0ADW8,False
C00026,P0ADX1,False
C00026,P0ADX5,False
C00026,P0ADX7,False
C00026,P0ADX9,False
C00026,P0ADY1,False
C00026,P0ADY3,False
C00026,P0ADY7,False
C00026,P0ADZ0,False
C00026,P0ADZ4,False
C00026,P0ADZ7,False
C00026,P0AE01,False
C00026,P0AE08,False
C00026,P0AE12,False
C00026,P0AE18,False
C00026,P0AE22,False
C00026,P0AE28,False
C00026,P0AE39,False
C00026,P0AE45,False
C00026,P0AE48,False
C00026,P0AE52,False
C00026,P0AE58,False
C00026,P0AE63,False
C00026,P0AE70,False
C00026,P0AE72,False
C00026,P0AE78,False
C00026,P0AE85,False
C00026,P0AE88,False
C00026,P0AE91,False
C00026,P0AEA8,False
C00026,P0AEB7,False
C00026,P0AEC3,False
C00026,P0AED0,False
C00026,P0AED5,False
C00026,P0AED7,False
C00026,P0AED9,False
C00026,P0AEE3,False
C00026,P0AEE5,False
C00026,P0AEG1,False
C00026,P0AEG4,False
C00026,P0AEG6,False
C00026,P0AEH3,False
C00026,P0AEH5,False
C00026,P0AEI1,False
C00026,P0AEI4,False
C00026,P0AEI6,False
C00026,P0AEJ2,False
C00026,P0AEJ6,False
C00026,P0AEK0,False
C00026,P0AEK2,False
C00026,P0AEK4,False
C00026,P0AEL3,False
C00026,P0AEL6,False
C00026,P0AEM0,False
C00026,P0AEM4,False
C00026,P0AEM9,False
C00026,P0AEN1,False
C00026,P0AEN8,False
C00026,P0AEP3,False
C00026,P0AEQ1,False
C00026,P0AEQ3,False
C00026,P0AES0,False
C00026,P0AES2,False
C00026,P0AES4,False
C00026,P0AES6,False
C00026,P0AES9,False
C00026,P0AET2,False
C00026,P0AET8,False
C00026,P0AEU0,False
C00026,P0AEU7,False
C00026,P0AEV1,False
C00026,P0AEV9,False
C00026,P0AEW4,False
C00026,P0AEW6,False
C00026,P0AEW9,False
C00026,P0AEX5,False
C00026,P0AEX9,False
C00026,P0AEY3,False
C00026,P0AEY5,False
C00026,P0AEZ1,False
C00026,P0AEZ3,False
C00026,P0AEZ9,False
C00026,P0AF03,False
C00026,P0AF08,False
C00026,P0AF10,False
C00026,P0AF12,False
C00026,P0AF18,False
C00026,P0AF20,False
C00026,P0AF24,False
C00026,P0AF28,False
C00026,P0AF36,False
C00026,P0AF50,False
C00026,P0AF56,False
C00026,P0AF63,False
C00026,P0AF67,False
C00026,P0AF90,False
C00026,P0AF93,False
C00026,P0AF96,False
C00026,P0AFA7,False
C00026,P0AFB5,False
C00026,P0AFB8,False
C00026,P0AFC7,False
C00026,P0AFD1,False
C00026,P0AFF0,False
C00026,P0AFF6,True
C00026,P0AFG0,False
C00026,P0AFG3,False
C00026,P0AFG6,False
C00026,P0AFG8,False
C00026,P0AFH8,False
C00026,P0AFI2,False
C00026,P0AFI5,False
C00026,P0AFI7,False
C00026,P0AFJ1,False
C00026,P0AFJ5,False
C00026,P0AFK0,False
C00026,P0AFK9,False
C00026,P0AFL3,False
C00026,P0AFL6,False
C00026,P0AFM2,False
C00026,P0AFM6,False
C00026,P0AFM9,False
C00026,P0AFP2,False
C00026,P0AFP6,False
C00026,P0AFP9,False
C00026,P0AFQ7,False
C00026,P0AFR4,False
C00026,P0AFS3,False
C00026,P0AFU4,False
C00026,P0AFU8,False
C00026,P0AFW0,False
C00026,P0AFW4,False
C00026,P0AFW8,False
C00026,P0AFX0,False
C00026,P0AFX4,False
C00026,P0AFX9,False
C00026,P0AFY8,False
C00026,P0AFZ1,False
C00026,P0AFZ3,False
C00026,P0AG03,False
C00026,P0AG07,False
C00026,P0AG16,False
C00026,P0AG18,False
C00026,P0AG20,False
C00026,P0AG24,False
C00026,P0AG30,False
C00026,P0AG40,False
C00026,P0AG44,False
C00026,P0AG48,False
C00026,P0AG51,False
C00026,P0AG55,True
C00026,P0AG59,False
C00026,P0AG63,False
C00026,P0AG67,True
C00026,P0AG71,False
C00026,P0AG76,False
C00026,P0AG78,False
C00026,P0AG80,False
C00026,P0AG82,False
C00026,P0AG84,False
C00026,P0AG86,False
C00026,P0AG99,False
C00026,P0AGA6,False
C00026,P0AGB0,False
C00026,P0AGB6,False
C00026,P0AGC3,False
C00026,P0AGD1,False
C00026,P0AGD3,False
C00026,P0AGD7,False
C00026,P0AGE0,False
C00026,P0AGE6,True
C00026,P0AGE9,False
C00026,P0AGF2,False
C00026,P0AGG0,False
C00026,P0AGG2,False
C00026,P0AGG4,False
C00026,P0AGG8,False
C00026,P0AGJ2,False
C00026,P0AGJ5,False
C00026,P0AGJ7,False
C00026,P0AGJ9,False
C00026,P0AGK4,False
C00026,P0AGK8,False
C00026,P0AGL5,False
C00026,P0AGL7,False
C00026,P0AGM9,False
C00026,P0C018,True
C00026,P0C037,False
C00026,P0C077,False
C00026,P0C079,False
C00026,P0C093,False
C00026,P0C0K3,False
C00026,P0C0L2,True
C00026,P0C0L9,False
C00026,P0C0R7,False
C00026,P0C0V0,False
C00026,P0C8J6,False
C00026,P0C8J8,False
C00026,P0CG19,False
C00026,P0DMC7,False
C00026,P10121,False
C00026,P10346,False
C00026,P10371,False
C00026,P10378,False
C00026,P10408,False
C00026,P10443,False
C00026,P10902,False
C00026,P10908,False
C00026,P11071,False
C00026,P11446,False
C00026,P11447,False
C00026,P11454,False
C00026,P11458,False
C00026,P11557,False
C00026,P11663,False
C00026,P11875,False
C00026,P11880,False
C00026,P12008,False
C00026,P12281,False
C00026,P12282,False
C00026,P12295,False
C00026,P12758,False
C00026,P12994,False
C00026,P12995,False
C00026,P12996,False
C00026,P12998,False
C00026,P12999,False
C00026,P13000,False
C00026,P13001,False
C00026,P13009,False
C00026,P13016,False
C00026,P13024,False
C00026,P13029,False
C00026,P13445,False
C00026,P13458,False
C00026,P13482,False
C00026,P13669,False
C00026,P14081,False
C00026,P14294,False
C00026,P14900,False
C00026,P15006,False
C00026,P15028,False
C00026,P15034,False
C00026,P15038,False
C00026,P15042,False
C00026,P15047,False
C00026,P15067,False
C00026,P15254,False
C00026,P15288,False
C00026,P15639,False
C00026,P15640,False
C00026,P15723,False
C00026,P15770,False
C00026,P16095,False
C00026,P16384,False
C00026,P16456,False
C00026,P16525,False
C00026,P16528,False
C00026,P16659,False
C00026,P16679,False
C00026,P16681,False
C00026,P16691,False
C00026,P16692,False
C00026,P16700,False
C00026,P16703,False
C00026,P17109,False
C00026,P17115,False
C00026,P17117,False
C00026,P17169,False
C00026,P17443,False
C00026,P17445,False
C00026,P17802,False
C00026,P17846,False
C00026,P17854,False
C00026,P17888,False
C00026,P17952,False
C00026,P17993,False
C00026,P18133,False
C00026,P18196,False
C00026,P18335,False
C00026,P18390,False
C00026,P18843,False
C00026,P18956,False
C00026,P19319,False
C00026,P19624,False
C00026,P19636,False
C00026,P19926,False
C00026,P19934,False
C00026,P20083,False
C00026,P20099,False
C00026,P20605,False
C00026,P21151,False
C00026,P21156,False
C00026,P21165,False
C00026,P21169,False
C00026,P21170,False
C00026,P21177,False
C00026,P21179,False
C00026,P21338,False
C00026,P21362,False
C00026,P21363,False
C00026,P21365,False
C00026,P21367,False
C00026,P21369,False
C00026,P21499,False
C00026,P21507,False
C00026,P21513,False
C00026,P21515,False
C00026,P21517,False
C00026,P21599,False
C00026,P21645,False
C00026,P21829,False
C00026,P21866,False
C00026,P21888,False
C00026,P21889,False
C00026,P21893,False
C00026,P22106,False
C00026,P22188,False
C00026,P22255,False
C00026,P22256,False
C00026,P22259,False
C00026,P22333,False
C00026,P22523,False
C00026,P22524,False
C00026,P22564,False
C00026,P22634,False
C00026,P22731,False
C00026,P22939,False
C00026,P23003,False
C00026,P23256,False
C00026,P23305,False
C00026,P23325,False
C00026,P23331,False
C00026,P23367,False
C00026,P23538,False
C00026,P23721,False
C00026,P23827,False
C00026,P23830,False
C00026,P23836,False
C00026,P23839,False
C00026,P23843,False
C00026,P23845,False
C00026,P23847,True
C00026,P23857,False
C00026,P23865,False
C00026,P23869,False
C00026,P23874,False
C00026,P23882,False
C00026,P23883,False
C00026,P23893,False
C00026,P23908,False
C00026,P23909,False
C00026,P23917,False
C00026,P24171,False
C00026,P24173,False
C00026,P24178,False
C00026,P24182,False
C00026,P24186,False
C00026,P24188,False
C00026,P24197,False
C00026,P24202,False
C00026,P24203,False
C00026,P24215,False
C00026,P24224,False
C00026,P24228,False
C00026,P24230,False
C00026,P24232,False
C00026,P24251,False
C00026,P24255,False
C00026,P24554,False
C00026,P24555,False
C00026,P25397,False
C00026,P25437,False
C00026,P25516,False
C00026,P25519,True
C00026,P25522,False
C00026,P25524,False
C00026,P25526,False
C00026,P25531,False
C00026,P25534,False
C00026,P25535,False
C00026,P25536,False
C00026,P25539,False
C00026,P25552,False
C00026,P25553,False
C00026,P25665,False
C00026,P25738,False
C00026,P25740,False
C00026,P25745,False
C00026,P25888,False
C00026,P25906,False
C00026,P25907,False
C00026,P26281,False
C00026,P26365,False
C00026,P26602,False
C00026,P26608,False
C00026,P26612,False
C00026,P26616,False
C00026,P26646,False
C00026,P26648,False
C00026,P27127,False
C00026,P27128,False
C00026,P27248,False
C00026,P27249,False
C00026,P27250,False
C00026,P27254,False
C00026,P27278,False
C00026,P27298,False
C00026,P27302,False
C00026,P27306,False
C00026,P27431,False
C00026,P27434,False
C00026,P27550,False
C00026,P27828,False
C00026,P27829,False
C00026,P27830,False
C00026,P27832,False
C00026,P27833,False
C00026,P27838,False
C00026,P27848,False
C00026,P27859,False
C00026,P27862,False
C00026,P28248,False
C00026,P28304,False
C00026,P28305,False
C00026,P28631,False
C00026,P28632,False
C00026,P28634,False
C00026,P28635,False
C00026,P28861,False
C00026,P28903,False
C00026,P28904,False
C00026,P28905,False
C00026,P29012,False
C00026,P29013,False
C00026,P29131,False
C00026,P29208,False
C00026,P29217,False
C00026,P29680,False
C00026,P29745,False
C00026,P30011,False
C00026,P30014,False
C00026,P30125,False
C00026,P30126,False
C00026,P30177,False
C00026,P30178,False
C00026,P30748,False
C00026,P30749,False
C00026,P30750,False
C00026,P30850,False
C00026,P30859,False
C00026,P30860,False
C00026,P30863,False
C00026,P30864,False
C00026,P30870,False
C00026,P30871,False
C00026,P30958,False
C00026,P31057,True
C00026,P31060,False
C00026,P31120,False
C00026,P31130,False
C00026,P31131,False
C00026,P31133,False
C00026,P31134,False
C00026,P31142,True
C00026,P31435,False
C00026,P31441,False
C00026,P31448,False
C00026,P31455,False
C00026,P31460,False
C00026,P31471,False
C00026,P31473,False
C00026,P31475,False
C00026,P31545,False
C00026,P31548,False
C00026,P31550,False
C00026,P31554,False
C00026,P31658,False
C00026,P31663,False
C00026,P31677,False
C00026,P31678,False
C00026,P31802,False
C00026,P31806,False
C00026,P31808,False
C00026,P31828,False
C00026,P31979,False
C00026,P31992,False
C00026,P32099,False
C00026,P32125,False
C00026,P32131,False
C00026,P32132,False
C00026,P32157,False
C00026,P32162,False
C00026,P32173,False
C00026,P32662,False
C00026,P32664,False
C00026,P32680,False
C00026,P32684,False
C00026,P32685,False
C00026,P32695,False
C00026,P32712,False
C00026,P33012,False
C00026,P33014,False
C00026,P33018,False
C00026,P33030,False
C00026,P33136,False
C00026,P33195,False
C00026,P33219,False
C00026,P33221,False
C00026,P33224,False
C00026,P33355,False
C00026,P33362,False
C00026,P33363,False
C00026,P33368,False
C00026,P33371,False
C00026,P33570,False
C00026,P33599,False
C00026,P33602,False
C00026,P33643,False
C00026,P33644,False
C00026,P33913,False
C00026,P33916,False
C00026,P33919,False
C00026,P33920,False
C00026,P33924,False
C00026,P33940,False
C00026,P33941,False
C00026,P34209,False
C00026,P35340,False
C00026,P36553,False
C00026,P36562,False
C00026,P36566,False
C00026,P36649,False
C00026,P36659,False
C00026,P36662,False
C00026,P36673,False
C00026,P36680,False
C00026,P36683,False
C00026,P36767,False
C00026,P36771,False
C00026,P36929,False
C00026,P36938,False
C00026,P36979,False
C00026,P36999,False
C00026,P37005,False
C00026,P37024,False
C00026,P37028,False
C00026,P37047,False
C00026,P37051,False
C00026,P37052,False
C00026,P37095,False
C00026,P37128,False
C00026,P37146,False
C00026,P37177,False
C00026,P37188,False
C00026,P37313,False
C00026,P37325,False
C00026,P37329,False
C00026,P37330,False
C00026,P37344,False
C00026,P37348,False
C00026,P37349,False
C00026,P37351,False
C00026,P37440,False
C00026,P37590,False
C00026,P37595,False
C00026,P37613,False
C00026,P37624,False
C00026,P37631,False
C00026,P37634,False
C00026,P37647,False
C00026,P37648,False
C00026,P37659,False
C00026,P37666,False
C00026,P37676,False
C00026,P37685,False
C00026,P37689,False
C00026,P37744,False
C00026,P37745,False
C00026,P37747,False
C00026,P37757,False
C00026,P37759,False
C00026,P37760,False
C00026,P37765,False
C00026,P37769,False
C00026,P37773,False
C00026,P37774,False
C00026,P37902,False
C00026,P37903,False
C00026,P38038,False
C00026,P38051,False
C00026,P38097,False
C00026,P38105,False
C00026,P38489,False
C00026,P38521,False
C00026,P39099,False
C00026,P39160,False
C00026,P39172,False
C00026,P39173,False
C00026,P39176,False
C00026,P39177,False
C00026,P39180,False
C00026,P39199,False
C00026,P39274,False
C00026,P39280,False
C00026,P39286,False
C00026,P39298,False
C00026,P39310,False
C00026,P39315,False
C00026,P39325,False
C00026,P39337,False
C00026,P39342,False
C00026,P39343,False
C00026,P39353,False
C00026,P39356,False
C00026,P39371,False
C00026,P39377,False
C00026,P39401,False
C00026,P39404,False
C00026,P39406,False
C00026,P39408,False
C00026,P39411,False
C00026,P39452,False
C00026,P39831,False
C00026,P40120,False
C00026,P40191,False
C00026,P40719,False
C00026,P40874,False
C00026,P41039,False
C00026,P41407,False
C00026,P41409,False
C00026,P42588,False
C00026,P42593,False
C00026,P42596,False
C00026,P42599,False
C00026,P42604,False
C00026,P42616,False
C00026,P42620,False
C00026,P42624,False
C00026,P42628,False
C00026,P42640,False
C00026,P42641,False
C00026,P43329,False
C00026,P43337,False
C00026,P43340,False
C00026,P43531,False
C00026,P43672,False
C00026,P45395,False
C00026,P45424,False
C00026,P45470,False
C00026,P45508,False
C00026,P45523,False
C00026,P45530,False
C00026,P45531,False
C00026,P45532,False
C00026,P45537,False
C00026,P45544,False
C00026,P45549,False
C00026,P45568,False
C00026,P45577,False
C00026,P45578,False
C00026,P45579,False
C00026,P45748,False
C00026,P45750,False
C00026,P45771,False
C00026,P45799,False
C00026,P45955,False
C00026,P46118,False
C00026,P46142,False
C00026,P46837,False
C00026,P46850,False
C00026,P46852,False
C00026,P46853,False
C00026,P46883,False
C00026,P46888,False
C00026,P46889,False
C00026,P50457,False
C00026,P50465,False
C00026,P51020,False
C00026,P51024,False
C00026,P51025,False
C00026,P51981,False
C00026,P52007,False
C00026,P52043,False
C00026,P52048,False
C00026,P52060,False
